_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,1,0,0,0,0,0,-2.8,0,0,0,0,M39134,M010000,1,0,Cell Type Signatures,7,AIZARANI LIVER C38 RESIDENT B CELLS 3,,-2.8,13,5.9,30293,23,299,3,1,0.58,7184|7494|81618,HSP90B1|XBP1|ITM2C,-1.9,0
1,0,1,0,0,0,-2,0,-2.8,0,0,0,M39287,M101000,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM NK CELLS,,-2.8,6,4.6,30293,84,299,5,1.7,0.74,567|3105|5698|9235|60489,B2M|HLA-A|PSMB9|IL32|APOBEC3G,-1.9,0
0,1,0,1,0,0,0,-2.8,0,-2.2,0,0,M40275,M010100,2,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA PAEP MECOM POSITIVE CELLS,,-2.8,4.2,4.2,30293,169,299,7,2.3,0.87,5801|6337|10551|53832|56649|64798|84336,PTPRR|SCNN1A|AGR2|IL20RA|TMPRSS4|DEPTOR|TMEM101,-1.8,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,M40209,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE SMOOTH MUSCLE CELLS,,-2.8,8.1,5,30293,50,300,4,1.3,0.66,1264|2316|6876|9260,CNN1|FLNA|TAGLN|PDLIM7,-1.8,0
0,0,0,1,0,0,0,0,0,-2.8,0,0,M40021,M000100,1,0,Cell Type Signatures,7,BUSSLINGER GASTRIC OXYNTIC ENTEROCHROMAFFIN LIKE CELLS,,-2.8,5.9,4.6,30293,85,300,5,1.7,0.74,2878|5066|5265|5644|91947,GPX3|PAM|SERPINA1|PRSS1|ARRDC4,-1.8,0
0,0,0,1,0,0,0,0,0,-2.8,0,0,M39054,M000100,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2B,,-2.8,2.8,3.7,30293,440,300,12,4,1.1,604|1471|1958|2353|3485|4035|4240|7018|10253|57326|57462|81628,BCL6|CST3|EGR1|FOS|IGFBP2|LRP1|MFGE8|TF|SPRY2|PBXIP1|MYORG|TSC22D4,-1.8,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,M39247,M000010,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C28 INTERSTITIUM,,-2.8,5.9,4.5,30293,86,300,5,1.7,0.74,800|3371|3491|9590|23022,CALD1|TNC|CCN1|AKAP12|PALLD,-1.8,0
1,0,0,0,0,0,-2.8,0,0,0,0,0,M39248,M100000,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C29 UNKNOWN NOVEL PT CFH POS SUBPOPULATION S2,,-2.8,5.9,4.5,30293,86,300,5,1.7,0.74,2131|3696|6840|9411|26137,EXT1|ITGB8|SVIL|ARHGAP29|ZBTB20,-1.8,0
0,1,0,0,0,0,0,-2.8,0,0,0,0,M40140,M010000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL GOBLET CELLS,,-2.8,7.8,4.9,30293,52,299,4,1.3,0.66,4069|10551|11199|340547,LYZ|AGR2|ANXA10|VSIG1,-1.8,0
0,0,0,0,1,0,0,0,0,0,-2.8,0,M40247,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG VASCULAR ENDOTHELIAL CELLS,,-2.8,7.8,4.9,30293,52,300,4,1.3,0.66,1906|6274|54492|56892,EDN1|S100A3|NEURL1B|TCIM,-1.8,0
0,0,0,1,1,0,0,0,0,-2.7,-2.2,0,M39102,M000110,2,0,Cell Type Signatures,7,ZHONG PFC C3 ASTROCYTE,,-2.7,2.9,3.7,30293,389,300,11,3.7,1.1,1917|2036|9644|9747|10076|23030|23608|54932|57586|114790|442213,EEF1A2|EPB41L1|SH3PXD2A|TCAF1|PTPRU|KDM4B|MKRN1|EXD3|SYT13|STK11IP|PTCHD4,-1.8,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,M39295,M000100,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM OLFACTORY MICROVILLAR CELLS,,-2.7,7.6,4.8,30293,53,300,4,1.3,0.66,334|3856|3875|57326,APLP2|KRT8|KRT18|PBXIP1,-1.8,0
0,0,0,0,1,0,0,0,0,0,-2.7,0,M40189,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL EYE VASCULAR ENDOTHELIAL CELLS,,-2.7,5.6,4.4,30293,90,300,5,1.7,0.74,2004|4092|23129|56892|56920,ELK3|SMAD7|PLXND1|TCIM|SEMA3G,-1.8,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,M39079,M000100,1,0,Cell Type Signatures,7,ZHONG PFC MAJOR TYPES OPC,,-2.7,5.5,4.3,30293,91,300,5,1.7,0.74,1471|22905|22933|81628|81848,CST3|EPN2|SIRT2|TSC22D4|SPRY4,-1.7,0
0,0,0,0,1,0,0,0,0,0,-2.7,0,M39143,M000010,1,0,Cell Type Signatures,7,GAO STOMACH 24W C5 PUTATIVE PIT CELL PROGENITOR,,-2.7,7.3,4.7,30293,55,300,4,1.3,0.66,1264|6722|26353|85377,CNN1|SRF|HSPB8|MICALL1,-1.7,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,M39133,M010000,1,0,Cell Type Signatures,7,AIZARANI LIVER C34 MHC II POS B CELLS,,-2.7,4.5,4.1,30293,134,299,6,2,0.81,1933|1938|7351|8635|51316|81618,EEF1B2|EEF2|UCP2|RNASET2|PLAC8|ITM2C,-1.7,0
0,0,0,1,0,0,0,0,0,-2.6,0,0,M39181,M000100,1,0,Cell Type Signatures,7,HAY BONE MARROW CD34 POS GRAN,,-2.6,11,5.3,30293,27,300,3,1,0.57,4680|79729|283869,CEACAM6|SH3D21|NPW,-1.7,0
0,0,0,1,0,0,0,0,0,-2.6,0,0,M40313,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL THYMUS STROMAL CELLS,,-2.6,4.4,4,30293,137,300,6,2,0.81,633|1291|3481|4035|4240|7076,BGN|COL6A1|IGF2|LRP1|MFGE8|TIMP1,-1.7,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,M41657,M010000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG SEROUS CELL,,-2.6,5.3,4.2,30293,95,299,5,1.7,0.74,4069|5360|7494|9071|64798,LYZ|PLTP|XBP1|CLDN10|DEPTOR,-1.7,0
0,0,0,0,1,0,0,0,0,0,-2.6,0,M39196,M000010,1,0,Cell Type Signatures,7,HAY BONE MARROW EOSINOPHIL,,-2.6,7,4.5,30293,58,300,4,1.3,0.66,2782|23313|64943|115825,GNB1|KIAA0930|NT5DC2|WDFY2,-1.7,0
0,1,1,0,0,0,0,-2.6,-2.6,0,0,0,M39217,M011000,2,0,Cell Type Signatures,7,ZHENG CORD BLOOD C8 PUTATIVE LYMPHOID PRIMED MULTIPOTENT PROGENITOR 2,,-2.6,5.2,4.2,30293,97,299,5,1.7,0.74,1933|8635|10399|51162|81618,EEF1B2|RNASET2|RACK1|EGFL7|ITM2C,-1.7,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,M39213,M000100,1,0,Cell Type Signatures,7,ZHENG CORD BLOOD C4 PUTATIVE EARLY ERYTHROID COMMITMENT,,-2.5,5.2,4.1,30293,97,300,5,1.7,0.74,894|6744|9741|23043|30061,CCND2|ITPRID2|LAPTM4A|TNIK|SLC40A1,-1.7,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,M39189,M010000,1,0,Cell Type Signatures,7,HAY BONE MARROW CD34 POS PRE B,,-2.5,5.2,4.1,30293,98,299,5,1.7,0.74,7108|10961|54097|57214|79041,TM7SF2|ERP29|FAM3B|CEMIP|TMEM38A,-1.6,0
0,1,0,1,0,0,0,-2.5,0,-2.5,0,0,M40007,M010100,2,0,Cell Type Signatures,7,BUSSLINGER GASTRIC PREZYMOGENIC CELLS,,-2.5,6.8,4.5,30293,60,299,4,1.3,0.66,6920|25840|55893|93663,TCEA3|TMT1A|ZNF395|ARHGAP18,-1.6,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,M41704,M000100,1,0,Cell Type Signatures,7,FAN OVARY CL2 PUTATIVE EARLY ATRETIC FOLLICLE THECAL CELL 1,,-2.5,5.2,4.1,30293,98,300,5,1.7,0.74,348|1291|1958|2353|9741,APOE|COL6A1|EGR1|FOS|LAPTM4A,-1.6,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,M41682,M001000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG CD8 NAIVE T CELL,,-2.5,4.2,3.9,30293,144,299,6,2,0.81,567|3105|9235|54331|60489|162394,B2M|HLA-A|IL32|GNG2|APOBEC3G|SLFN5,-1.6,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,M40037,M010000,1,0,Cell Type Signatures,7,BUSSLINGER DUODENAL EC CELLS,,-2.5,9.8,4.9,30293,31,299,3,1,0.58,7033|7276|83998,TFF3|TTR|REG4,-1.6,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,M40166,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM MEGAKARYOCYTES,,-2.5,2.6,3.4,30293,424,299,11,3.7,1.1,2516|2811|5021|6374|6890|7292|9050|9466|53905|91828|387680,NR5A1|GP1BA|OXTR|CXCL5|TAP1|TNFSF4|PSTPIP2|IL27RA|DUOX1|EXOC3L4|WASHC2A,-1.6,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,M39170,M000100,1,0,Cell Type Signatures,7,MURARO PANCREAS DELTA CELL,,-2.4,3.2,3.5,30293,250,300,8,2.7,0.93,360|1958|2153|2353|5066|7089|7832|10150,AQP3|EGR1|F5|FOS|PAM|TLE2|BTG2|MBNL2,-1.6,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,M39052,M000100,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HOPC,,-2.4,2.8,3.4,30293,366,300,10,3.3,1,894|1958|3485|4035|4745|7018|22905|22933|57636|81848,CCND2|EGR1|IGFBP2|LRP1|NELL1|TF|EPN2|SIRT2|ARHGAP23|SPRY4,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,M39239,M000001,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C20 COLLECTING DUCT INTERCALATED CELLS TYPE A CORTEX,,-2.4,4,3.7,30293,152,300,6,2,0.81,2308|3606|5795|11059|26031|54874,FOXO1|IL18|PTPRJ|WWP1|OSBPL3|FNBP1L,-1.5,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,M39283,M010000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM BOWMANS GLAND,,-2.4,9.2,4.7,30293,33,299,3,1,0.58,4069|7494|9071,LYZ|XBP1|CLDN10,-1.5,0
1,0,0,0,1,0,-2.3,0,0,0,-2.3,0,M41680,M100010,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG B CELL,,-2.3,3.9,3.6,30293,155,300,6,2,0.81,330|3431|9124|26137|50618|51088,BIRC3|SP110|PDLIM1|ZBTB20|ITSN2|KLHL5,-1.5,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,M40130,M010000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL DUCTAL CELLS,,-2.3,5.9,4,30293,69,299,4,1.3,0.66,476|8416|9071|85014,ATP1A1|ANXA9|CLDN10|TMEM141,-1.5,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,M39233,M000100,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C14 DISTAL CONVOLUTED TUBULE,,-2.3,3.4,3.5,30293,208,300,7,2.3,0.87,868|8491|23143|50808|60412|81846|401145,CBLB|MAP4K3|LRCH1|AK3|EXOC4|SBF2|CCSER1,-1.5,0
1,1,0,0,0,0,-2.3,-2.3,0,0,0,0,M41694,M110000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG PLASMACYTOID DENDRITIC CELL,,-2.3,4.6,3.8,30293,111,299,5,1.7,0.74,5176|5641|8635|81618|81622,SERPINF1|LGMN|RNASET2|ITM2C|UNC93B1,-1.5,0
0,1,0,1,0,0,0,-2.3,0,-2.3,0,0,M39129,M010100,2,0,Cell Type Signatures,7,AIZARANI LIVER C30 HEPATOCYTES 4,,-2.3,2.5,3.2,30293,446,299,11,3.7,1.1,727|2065|2330|3249|3638|5256|51085|51390|115290|126282|340547,C5|ERBB3|FMO5|HPN|INSIG1|PHKA2|MLXIPL|AIG1|FBXO17|TNFAIP8L1|VSIG1,-1.5,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,M40002,M010000,1,0,Cell Type Signatures,7,BUSSLINGER ESOPHAGEAL PROLIFERATING BASAL CELLS,,-2.3,5.8,4,30293,70,299,4,1.3,0.66,1915|1933|1938|1975,EEF1A1|EEF1B2|EEF2|EIF4B,-1.5,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,M39060,M000010,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPL,,-2.3,2.8,3.3,30293,323,300,9,3,0.98,1000|1824|3491|5366|6722|7476|10763|26064|84002,CDH2|DSC2|CCN1|PMAIP1|SRF|WNT7A|NES|RAI14|B3GNT5,-1.5,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,M40214,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE ENS NEURONS,,-2.3,3.8,3.5,30293,160,300,6,2,0.81,4131|7280|10962|26047|51083|65009,MAP1B|TUBB2A|MLLT11|CNTNAP2|GAL|NDRG4,-1.5,0
0,1,1,1,0,0,0,-2.3,-2.3,-2.3,0,0,M40008,M011100,3,0,Cell Type Signatures,7,BUSSLINGER GASTRIC NECK CELLS,,-2.3,8.4,4.5,30293,36,299,3,1,0.58,1191|4069|51280,CLU|LYZ|GOLM1,-1.5,0
0,0,1,0,0,0,0,0,-2.3,0,0,0,M39193,M001000,1,0,Cell Type Signatures,7,HAY BONE MARROW CD8 T CELL,,-2.3,5.7,4,30293,71,299,4,1.3,0.66,1117|3604|9235|25897,CHI3L2|TNFRSF9|IL32|RNF19A,-1.5,0
0,0,1,0,0,0,0,0,-2.3,0,0,0,M41661,M001000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG SIGNALING ALVEOLAR EPITHELIAL TYPE 2 CELL,,-2.3,5.7,4,30293,71,299,4,1.3,0.66,972|23180|27074|53905,CD74|RFTN1|LAMP3|DUOX1,-1.5,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,M40238,M000001,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG CSH1 CSH2 POSITIVE CELLS,,-2.3,3.3,3.4,30293,212,300,7,2.3,0.87,666|5025|7262|9122|10256|55293|124739,BOK|P2RX4|PHLDA2|SLC16A4|CNKSR1|UEVLD|USP43,-1.5,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,M40249,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG VISCERAL NEURONS,,-2.3,3.3,3.4,30293,212,300,7,2.3,0.87,43|1004|4131|7280|8851|10962|51083,ACHE|CDH6|MAP1B|TUBB2A|CDK5R1|MLLT11|GAL,-1.5,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,M39053,M000001,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HRGL2C,,-2.3,2.8,3.2,30293,326,300,9,3,0.98,481|5445|5872|8407|9289|9516|51474|79180|116984,ATP1B1|PON2|RAB13|TAGLN2|ADGRG1|LITAF|LIMA1|EFHD2|ARAP2,-1.5,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,M41648,M000100,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG CLUB CELL,,-2.2,4.4,3.7,30293,114,300,5,1.7,0.74,1471|4680|7076|7178|9518,CST3|CEACAM6|TIMP1|TPT1|GDF15,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,M40154,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL LYMPHOID CELLS,,-2.2,3.7,3.5,30293,163,299,6,2,0.81,101|4050|6689|9235|53347|162394,ADAM8|LTB|SPIB|IL32|UBASH3A|SLFN5,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,M40211,M001000,1,0,Cell Type Signatures,7,DESCARTES FETAL INTESTINE LYMPHOID CELLS,,-2.2,3.7,3.5,30293,164,299,6,2,0.81,1117|4050|53347|146857|201181|259307,CHI3L2|LTB|UBASH3A|SLFN13|ZNF385C|IL4I1,-1.4,0
0,0,1,0,1,0,0,0,-2.2,0,-2.2,0,M41676,M001010,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR FIBROBLAST CELL,,-2.2,3.7,3.5,30293,164,299,6,2,0.81,4045|4327|9294|66000|79683|81035,LSAMP|MMP19|S1PR2|TMEM108|ZDHHC14|COLEC12,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,M39275,M001000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM CD8 T CELLS,,-2.2,5.6,3.9,30293,73,299,4,1.3,0.66,2533|7128|7805|9235,FYB1|TNFAIP3|LAPTM5|IL32,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,M40281,M000100,1,0,Cell Type Signatures,7,DESCARTES FETAL PLACENTA IGFBP1 DKK1 POSITIVE CELLS,,-2.2,4.4,3.6,30293,116,300,5,1.7,0.74,316|3485|4240|7076|25849,AOX1|IGFBP2|MFGE8|TIMP1|PARM1,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,M41712,M010000,1,0,Cell Type Signatures,7,FAN OVARY CL10 PUTATIVE EARLY ATRESIA GRANULOSA CELL,,-2.2,3,3.3,30293,274,299,8,2.7,0.93,292|335|1891|1937|4061|6920|51386|81579,SLC25A5|APOA1|ECH1|EEF1G|LY6E|TCEA3|EIF3L|PLA2G12A,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,M40219,M010000,1,0,Cell Type Signatures,7,DESCARTES FETAL KIDNEY ERYTHROBLASTS,,-2.2,3.7,3.4,30293,166,299,6,2,0.81,210|682|847|8501|11227|83715,ALAD|BSG|CAT|SLC43A1|GALNT5|ESPN,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,M39300,M000100,1,0,Cell Type Signatures,7,CUI DEVELOPING HEART C3 FIBROBLAST LIKE CELL,,-2.2,4.3,3.6,30293,117,300,5,1.7,0.74,1291|4035|4237|7076|64175,COL6A1|LRP1|MFAP2|TIMP1|P3H1,-1.4,0
0,0,0,1,0,0,0,0,0,-2.2,0,0,M39026,M000100,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX EX 4 EXCITATORY NEURON,,-2.2,3.6,3.4,30293,166,300,6,2,0.81,4485|5909|22874|54932|55075|442213,MST1|RAP1GAP|PLEKHA6|EXD3|UACA|PTCHD4,-1.4,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,M40142,M001000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL THYMIC EPITHELIAL CELLS,,-2.2,2.9,3.2,30293,277,299,8,2.7,0.93,4790|7297|7318|64225|79412|91828|93082|338440,NFKB1|TYK2|UBA7|ATL2|KREMEN2|EXOC3L4|NEURL3|ANO9,-1.4,0
0,1,0,0,0,0,0,-2.2,0,0,0,0,M40169,M010000,1,0,Cell Type Signatures,7,DESCARTES FETAL CEREBRUM OLIGODENDROCYTES,,-2.2,5.4,3.8,30293,75,299,4,1.3,0.66,2065|2705|8537|9514,ERBB3|GJB1|BCAS1|GAL3ST1,-1.4,0
1,0,0,0,0,0,-2.2,0,0,0,0,0,M39222,M100000,1,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C3 PROXIMAL TUBULE EPITHELIAL CELLS S1 S2,,-2.2,3.2,3.3,30293,221,300,7,2.3,0.87,4301|4646|5151|23235|26037|26137|388630,AFDN|MYO6|PDE8A|SIK2|SIPA1L1|ZBTB20|TRABD2B,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.2,0,M40153,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL ADRENAL CHROMAFFIN CELLS,,-2.2,4.2,3.5,30293,119,300,5,1.7,0.74,4131|7280|10409|10962|51083,MAP1B|TUBB2A|BASP1|MLLT11|GAL,-1.4,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,M40258,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL MUSCLE SMOOTH MUSCLE CELLS,,-2.1,5.2,3.7,30293,78,300,4,1.3,0.66,5074|6236|6876|10231,PAWR|RRAD|TAGLN|RCAN2,-1.4,0
0,0,0,0,1,1,0,0,0,0,-2.1,-2.1,M39316,M000011,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART RIGHT ATRIAL CARDIOMYOCYTE,,-2.1,7.4,4.1,30293,41,300,3,1,0.57,2774|10763|66036,GNAL|NES|MTMR9,-1.3,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,M39277,M010000,1,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM PERICYTES,,-2.1,5.1,3.7,30293,79,299,4,1.3,0.66,1191|7048|9452|51162,CLU|TGFBR2|ITM2A|EGFL7,-1.3,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,M39062,M000010,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HNPROG,,-2.1,3.1,3.2,30293,229,300,7,2.3,0.87,3491|5366|7476|8463|10763|10962|57060,CCN1|PMAIP1|WNT7A|TEAD2|NES|MLLT11|PCBP4,-1.3,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,M39267,M000010,1,0,Cell Type Signatures,7,HU FETAL RETINA MULLER,,-2.1,7.2,4,30293,42,300,3,1,0.57,8682|56937|57142,PEA15|PMEPA1|RTN4,-1.3,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,M40239,M000010,1,0,Cell Type Signatures,7,DESCARTES FETAL LUNG MEGAKARYOCYTES,,-2.1,3.4,3.2,30293,176,300,6,2,0.81,2316|3611|7791|9260|29967|54498,FLNA|ILK|ZYX|PDLIM7|LRP12|SMOX,-1.3,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,M41753,M010000,1,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE B CELLS,,-2.1,3.4,3.2,30293,177,299,6,2,0.81,1915|1933|8635|10399|10961|51316,EEF1A1|EEF1B2|RNASET2|RACK1|ERP29|PLAC8,-1.3,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,M40135,M001000,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL IGFBP1 DKK1 POSITIVE CELLS,,-2.1,3.4,3.2,30293,178,299,6,2,0.81,567|1117|4327|5021|5167|8542,B2M|CHI3L2|MMP19|OXTR|ENPP1|APOL1,-1.3,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,M40080,M000010,1,0,Cell Type Signatures,7,DESCARTES MAIN FETAL MICROGLIA,,-2.1,3.4,3.2,30293,178,300,6,2,0.81,241|9448|24145|84002|84230|91010,ALOX5AP|MAP4K4|PANX1|B3GNT5|LRRC8C|FMNL3,-1.3,0
0,0,0,0,1,0,0,0,0,0,-2,0,M41658,M000010,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG NEUROENDOCRINE CELL,,-2,3.9,3.3,30293,128,300,5,1.7,0.74,547|800|1809|4131|51655,KIF1A|CALD1|DPYSL3|MAP1B|RASD1,-1.3,0
0,1,0,0,0,0,0,-2,0,0,0,0,M39182,M010000,1,0,Cell Type Signatures,7,HAY BONE MARROW CD34 POS HSC,,-2,3.9,3.3,30293,129,299,5,1.7,0.74,1938|8763|10399|51162|51386,EEF2|CD164|RACK1|EGFL7|EIF3L,-1.3,0
0,0,1,0,0,0,0,0,-2,0,0,0,M39046,M001000,1,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN EFFECTOR T CELL,,-2,3.9,3.3,30293,131,299,5,1.7,0.74,101|3105|5698|60489|83593,ADAM8|HLA-A|PSMB9|APOBEC3G|RASSF5,-1.3,0
