Gene,TotalEvidenceCounts,EvidenceHit:modules_mes_black_sorted_top300,EvidenceHit:modules_mes_blue_sorted_top300,EvidenceHit:modules_mes_green_sorted_top300,EvidenceHit:modules_mes_grey_sorted_top300,EvidenceHit:modules_mes_pink_sorted_top300,EvidenceHit:modules_mes_red_sorted_top300,EvidenceGO:modules_mes_black_sorted_top300,EvidenceGO:modules_mes_blue_sorted_top300,EvidenceGO:modules_mes_green_sorted_top300,EvidenceGO:modules_mes_grey_sorted_top300,EvidenceGO:modules_mes_pink_sorted_top300,EvidenceGO:modules_mes_red_sorted_top300,EvidencePPI:modules_mes_black_sorted_top300,EvidencePPI:modules_mes_blue_sorted_top300,EvidencePPI:modules_mes_green_sorted_top300,EvidencePPI:modules_mes_grey_sorted_top300,EvidencePPI:modules_mes_pink_sorted_top300,EvidencePPI:modules_mes_red_sorted_top300
602,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9373,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
56937,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
624,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
375790,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1522,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27166,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10370,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5575,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7096,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23264,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55454,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5832,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5315,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9839,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7114,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1969,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6352,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4148,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5519,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9500,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3460,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
57491,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
57121,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1290,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
51727,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1477,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9057,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5045,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1890,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
623,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
440400,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
221656,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4192,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2247,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64746,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
85441,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4257,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
51752,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
840,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
219771,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22871,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11000,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1288,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23647,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4277,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5707,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55740,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11315,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2548,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4008,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9037,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
51026,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5371,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9470,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3371,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
64344,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
51191,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4926,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5699,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2683,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
80146,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5565,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10025,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
84910,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
718,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2495,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6095,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
200316,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
231,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10384,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1938,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11274,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5861,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23400,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
567,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
219285,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11118,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10960,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9283,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80306,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3455,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5606,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83933,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23431,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26608,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2058,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25902,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4318,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
170689,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
93649,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5608,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10105,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
84875,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5610,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10333,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11316,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4615,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4939,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3111,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3303,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5817,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8605,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7128,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3199,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11096,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8795,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7171,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
687,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8665,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4216,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
23636,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29116,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6461,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5806,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
79947,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6372,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
196,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9194,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8995,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3730,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3823,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26003,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26050,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55666,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7188,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
56892,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10346,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3480,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
79132,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84164,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56034,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23286,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5745,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1300,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5916,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
805,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26052,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9776,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
84447,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6610,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10973,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9620,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
64761,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5694,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
983,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
63901,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
113,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27102,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4312,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6678,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3665,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6782,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7345,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26959,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5347,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10802,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54809,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
140609,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2535,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
166614,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1603,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1999,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5771,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2977,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9603,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27243,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23224,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26472,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3569,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6734,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10000,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
999,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7424,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
72,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
629,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5025,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50507,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4774,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56005,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11047,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1296,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
819,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1466,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11234,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3688,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2335,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5720,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10577,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
56938,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8854,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6776,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
378,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55624,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9276,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25939,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5743,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10148,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29969,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22820,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54739,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23480,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11140,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60489,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1869,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6455,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9902,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4891,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4217,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4917,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4343,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2643,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4940,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84876,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
79822,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
290,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5584,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1786,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53637,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
81542,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1289,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1116,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5533,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
109,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3910,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1374,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4659,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2782,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1520,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6892,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25819,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26128,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2744,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5310,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3106,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8266,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
55748,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
81565,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6272,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
51726,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9124,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5704,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23213,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3430,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7097,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2308,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
56957,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
103,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27333,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9308,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8500,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5970,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4591,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4052,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11200,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6373,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23345,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
54431,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5337,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
144811,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1435,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55757,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6256,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23780,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7465,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8704,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5714,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3992,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
92960,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6839,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5782,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5452,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3340,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25802,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
637,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1499,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8507,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10085,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6495,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
874,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5687,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7297,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
55577,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4942,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24145,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8836,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22872,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10106,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5691,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3718,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7319,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3799,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8784,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7004,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8812,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4793,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10250,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
54413,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
55616,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
51495,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7402,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10194,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
58477,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1303,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10919,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
81,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9742,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3875,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
51465,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2801,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
59345,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8626,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5924,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7098,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
