_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,1,1,0,0,0,0,-5.1,-4.3,GO:0051650,establishment of vesicle localization,M000011,2,0
0,0,0,1,1,0,0,0,0,-3.3,-2.9,0,GO:0007610,behavior,M000110,2,0
0,1,1,0,0,0,0,-3.1,-5.3,0,0,0,GO:0071407,cellular response to organic cyclic compound,M011000,2,0
1,1,0,0,0,0,-2.4,-3.1,0,0,0,0,GO:0031960,response to corticosteroid,M110000,2,0
0,1,0,1,0,0,0,-3,0,-3,0,0,GO:0030195,negative regulation of blood coagulation,M010100,2,0
0,0,0,1,0,1,0,0,0,-2.4,0,-2.4,M164,PID ERBB1 DOWNSTREAM PATHWAY,M000101,2,0
1,0,0,0,1,0,-3.6,0,0,0,-2.5,0,M63,PID AVB3 OPN PATHWAY,M100010,2,0
0,0,1,0,0,1,0,0,-5.2,0,0,-2.8,GO:0001818,negative regulation of cytokine production,M001001,2,0
1,0,1,0,0,0,-4.4,0,-13,0,0,0,hsa05169,Epstein-Barr virus infection,M101000,2,0
0,0,1,0,1,0,0,0,-4,0,-3.1,0,GO:0031398,positive regulation of protein ubiquitination,M001010,2,0
1,0,1,0,0,0,-2.2,0,-4,0,0,0,hsa05133,Pertussis,M101000,2,0
0,1,1,0,0,0,0,-2.4,-2.4,0,0,0,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,M011000,2,0
0,0,0,0,1,1,0,0,0,0,-3,-4.3,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,M000011,2,0
1,0,0,0,1,0,-3.6,0,0,0,-3.6,0,R-HSA-75893,TNF signaling,M100010,2,0
1,0,1,0,0,0,-2.6,0,-5.8,0,0,0,GO:0043331,response to dsRNA,M101000,2,0
0,0,0,1,1,0,0,0,0,-4.5,-3.7,0,GO:0071248,cellular response to metal ion,M000110,2,0
1,0,1,0,0,0,-4.9,0,-2.1,0,0,0,WP4538,Regulatory circuits of the STAT3 signaling pathway,M101000,2,0
1,0,1,0,0,0,-5.5,0,-4.4,0,0,0,WP4329,miRNA role in immune response in sepsis,M101000,2,0
1,0,0,0,0,1,-2.1,0,0,0,0,-3.6,GO:0043244,regulation of protein-containing complex disassembly,M100001,2,0
0,1,1,0,0,0,0,-2.1,-2.1,0,0,0,GO:0006575,cellular modified amino acid metabolic process,M011000,2,0
1,0,1,0,0,0,-4,0,-6.2,0,0,0,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M101000,2,0
1,0,1,0,0,0,-4.3,0,-3.4,0,0,0,R-HSA-975871,MyD88 cascade initiated on plasma membrane,M101000,2,0
1,0,1,0,0,0,-4.5,0,-4.6,0,0,0,GO:0140888,interferon-mediated signaling pathway,M101000,2,0
0,0,1,0,0,1,0,0,-3.2,0,0,-3.9,GO:1903708,positive regulation of hemopoiesis,M001001,2,0
0,1,0,1,0,0,0,-2.1,0,-2.1,0,0,GO:0043277,apoptotic cell clearance,M010100,2,0
0,0,1,0,1,0,0,0,-3,0,-4,0,GO:0048589,developmental growth,M001010,2,0
0,1,0,1,0,0,0,-3,0,-3,0,0,GO:1900047,negative regulation of hemostasis,M010100,2,0
0,0,0,1,1,0,0,0,0,-2.2,-4.1,0,GO:0031623,receptor internalization,M000110,2,0
0,0,0,0,1,1,0,0,0,0,-2.8,-3.5,GO:0051348,negative regulation of transferase activity,M000011,2,0
0,0,1,0,0,1,0,0,-3.9,0,0,-3.9,GO:0070661,leukocyte proliferation,M001001,2,0
1,0,1,0,0,0,-7.1,0,-7.1,0,0,0,hsa05161,Hepatitis B,M101000,2,0
0,1,0,0,1,0,0,-2.6,0,0,-2.6,0,GO:0030204,chondroitin sulfate metabolic process,M010010,2,0
0,0,0,1,1,0,0,0,0,-2.7,-4.2,0,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,M000110,2,0
0,0,0,0,1,1,0,0,0,0,-4.2,-3.6,GO:0033674,positive regulation of kinase activity,M000011,2,0
1,0,0,0,0,1,-2.1,0,0,0,0,-2.1,WP2828,Bladder cancer,M100001,2,0
1,0,1,0,0,0,-2.5,0,-5.1,0,0,0,GO:1901222,regulation of non-canonical NF-kappaB signal transduction,M101000,2,0
1,0,0,0,0,1,-3.2,0,0,0,0,-2.1,GO:0062098,regulation of programmed necrotic cell death,M100001,2,0
0,1,0,1,0,0,0,-2,0,-2,0,0,M285,PID HNF3A PATHWAY,M010100,2,0
1,0,1,0,0,0,-2.7,0,-4.9,0,0,0,GO:0030217,T cell differentiation,M101000,2,0
0,0,1,0,1,0,0,0,-2.1,0,-2.1,0,M222,PID CXCR3 PATHWAY,M001010,2,0
0,0,0,0,1,1,0,0,0,0,-3.1,-4.8,GO:0090130,tissue migration,M000011,2,0
0,1,0,1,0,0,0,-2.2,0,-3.3,0,0,GO:0003018,vascular process in circulatory system,M010100,2,0
0,1,1,0,0,0,0,-2.3,-2.3,0,0,0,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,M011000,2,0
1,0,1,0,0,0,-3.2,0,-4.6,0,0,0,GO:0035455,response to interferon-alpha,M101000,2,0
1,0,1,0,0,0,-2.2,0,-3,0,0,0,WP428,Wnt signaling,M101000,2,0
0,0,0,1,0,1,0,0,0,-3,0,-5.8,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M000101,2,0
1,0,0,1,0,0,-2.2,0,0,-2.2,0,0,GO:0140962,multicellular organismal-level chemical homeostasis,M100100,2,0
1,0,0,1,0,0,-3.1,0,0,-3.1,0,0,GO:0071364,cellular response to epidermal growth factor stimulus,M100100,2,0
0,1,0,0,0,1,0,-4.4,0,0,0,-3.6,R-HSA-1630316,Glycosaminoglycan metabolism,M010001,2,0
1,0,1,0,0,0,-2.5,0,-8.1,0,0,0,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M101000,2,0
1,0,0,0,1,0,-2.3,0,0,0,-4.5,0,hsa04390,Hippo signaling pathway,M100010,2,0
1,0,1,0,0,0,-3.5,0,-8.2,0,0,0,GO:0002821,positive regulation of adaptive immune response,M101000,2,0
0,0,0,1,0,1,0,0,0,-2.2,0,-3.1,GO:1904377,positive regulation of protein localization to cell periphery,M000101,2,0
1,0,1,0,0,0,-2,0,-5.7,0,0,0,hsa05152,Tuberculosis,M101000,2,0
1,0,1,0,0,0,-3,0,-4.7,0,0,0,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,M101000,2,0
1,0,1,0,0,0,-2.1,0,-6.3,0,0,0,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,M101000,2,0
0,0,0,1,0,1,0,0,0,-3.7,0,-3.7,WP437,EGF EGFR signaling pathway,M000101,2,0
0,0,0,1,1,0,0,0,0,-3.1,-4.6,0,GO:0048598,embryonic morphogenesis,M000110,2,0
0,0,0,1,1,0,0,0,0,-4.5,-3.3,0,R-HSA-2129379,Molecules associated with elastic fibres,M000110,2,0
0,1,0,0,1,0,0,-2.3,0,0,-2.3,0,GO:0015868,purine ribonucleotide transport,M010010,2,0
1,0,1,0,0,0,-3.2,0,-3.2,0,0,0,WP5174,Ulcerative colitis signaling,M101000,2,0
1,0,1,0,0,0,-2.3,0,-3,0,0,0,GO:0050851,antigen receptor-mediated signaling pathway,M101000,2,0
1,0,1,0,0,0,-2.2,0,-5.7,0,0,0,GO:0071674,mononuclear cell migration,M101000,2,0
0,0,0,1,0,1,0,0,0,-3.3,0,-2.6,GO:1904375,regulation of protein localization to cell periphery,M000101,2,0
0,0,0,0,1,1,0,0,0,0,-3.1,-2.4,GO:0099003,vesicle-mediated transport in synapse,M000011,2,0
1,0,0,0,1,0,-4.4,0,0,0,-6.7,0,WP382,MAPK signaling pathway,M100010,2,0
0,0,0,1,1,0,0,0,0,-2.4,-2.4,0,R-HSA-199977,ER to Golgi Anterograde Transport,M000110,2,0
1,0,1,0,0,0,-3.3,0,-2.5,0,0,0,hsa05146,Amoebiasis,M101000,2,0
0,1,1,0,0,0,0,-6,-2,0,0,0,GO:1901361,organic cyclic compound catabolic process,M011000,2,0
1,0,0,1,0,0,-2.4,0,0,-3,0,0,M5945,HALLMARK HEME METABOLISM,M100100,2,0
0,0,0,1,1,0,0,0,0,-2.4,-3.4,0,GO:0090287,regulation of cellular response to growth factor stimulus,M000110,2,0
0,0,1,0,0,1,0,0,-3.2,0,0,-3.2,GO:0046635,positive regulation of alpha-beta T cell activation,M001001,2,0
0,0,0,1,1,0,0,0,0,-3.1,-4.5,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M000110,2,0
0,0,1,0,0,1,0,0,-4.9,0,0,-2.7,R-HSA-109581,Apoptosis,M001001,2,0
1,0,0,0,0,1,-2.6,0,0,0,0,-2.6,WP3851,TLR4 signaling and tolerance,M100001,2,0
0,0,1,0,0,1,0,0,-3.3,0,0,-2.2,hsa05143,African trypanosomiasis,M001001,2,0
0,0,1,0,1,0,0,0,-3.8,0,-2,0,GO:0031098,stress-activated protein kinase signaling cascade,M001010,2,0
1,0,1,0,0,0,-4.6,0,-3.2,0,0,0,hsa05202,Transcriptional misregulation in cancer,M101000,2,0
1,0,0,0,1,0,-4,0,0,0,-4,0,R-HSA-5357905,Regulation of TNFR1 signaling,M100010,2,0
0,0,0,1,1,0,0,0,0,-3,-3,0,R-HSA-3000178,ECM proteoglycans,M000110,2,0
1,0,1,0,0,0,-4.5,0,-5.6,0,0,0,M54,PID IL12 2PATHWAY,M101000,2,0
0,0,0,1,1,0,0,0,0,-4.6,-4.6,0,GO:0046578,regulation of Ras protein signal transduction,M000110,2,0
0,0,0,0,1,1,0,0,0,0,-3,-2.2,hsa05214,Glioma,M000011,2,0
0,0,0,1,0,1,0,0,0,-3.3,0,-2.6,GO:0045861,negative regulation of proteolysis,M000101,2,0
0,0,0,0,1,1,0,0,0,0,-11,-11,M5915,HALLMARK APICAL JUNCTION,M000011,2,0
0,0,0,0,1,1,0,0,0,0,-2.3,-2.3,M3342,BIOCARTA INTEGRIN PATHWAY,M000011,2,0
0,1,0,1,0,0,0,-3.6,0,-3.6,0,0,R-HSA-446203,Asparagine N-linked glycosylation,M010100,2,0
0,0,1,1,0,0,0,0,-2.6,-2.6,0,0,GO:1903035,negative regulation of response to wounding,M001100,2,0
0,0,0,0,1,1,0,0,0,0,-4.2,-2.2,GO:0051301,cell division,M000011,2,0
1,0,1,0,0,0,-3.1,0,-2.3,0,0,0,hsa05145,Toxoplasmosis,M101000,2,0
0,0,0,1,0,1,0,0,0,-3.3,0,-5.7,GO:0007599,hemostasis,M000101,2,0
1,1,0,0,0,0,-2.3,-4.5,0,0,0,0,GO:0034284,response to monosaccharide,M110000,2,0
0,0,0,0,1,1,0,0,0,0,-6.9,-14,hsa04510,Focal adhesion,M000011,2,0
0,0,0,1,0,1,0,0,0,-2.2,0,-2.8,GO:0010001,glial cell differentiation,M000101,2,0
1,0,0,0,0,1,-5.4,0,0,0,0,-2.3,GO:0062207,regulation of pattern recognition receptor signaling pathway,M100001,2,0
1,0,1,0,0,0,-3.9,0,-2.9,0,0,0,GO:0007259,receptor signaling pathway via JAK-STAT,M101000,2,0
0,1,0,1,0,0,0,-2.5,0,-2.5,0,0,GO:0015721,bile acid and bile salt transport,M010100,2,0
0,1,0,0,1,0,0,-4.3,0,0,-2.3,0,GO:0042594,response to starvation,M010010,2,0
0,0,0,0,1,1,0,0,0,0,-7.7,-9.9,R-HSA-446728,Cell junction organization,M000011,2,0
1,1,0,0,0,0,-4.3,-11,0,0,0,0,hsa04142,Lysosome,M110000,2,0
0,0,1,0,1,0,0,0,-2.4,0,-3.1,0,R-HSA-453274,Mitotic G2-G2/M phases,M001010,2,0
0,0,0,0,1,1,0,0,0,0,-3,-4.4,R-HSA-5627117,RHO GTPases Activate ROCKs,M000011,2,0
0,0,0,0,1,1,0,0,0,0,-2.1,-6.8,R-HSA-3928662,EPHB-mediated forward signaling,M000011,2,0
0,0,0,0,1,1,0,0,0,0,-2.1,-2.1,GO:0048660,regulation of smooth muscle cell proliferation,M000011,2,0
0,0,0,1,0,1,0,0,0,-2.8,0,-2.3,GO:0060828,regulation of canonical Wnt signaling pathway,M000101,2,0
1,0,1,0,0,0,-3,0,-8.3,0,0,0,GO:0050870,positive regulation of T cell activation,M101000,2,0
1,0,1,0,0,0,-4.5,0,-4.5,0,0,0,GO:0038061,non-canonical NF-kappaB signal transduction,M101000,2,0
1,0,1,0,0,0,-3.5,0,-2.3,0,0,0,WP5358,JAK STAT signaling in the regulation of Beta cells,M101000,2,0
0,1,0,1,0,0,0,-4,0,-2.5,0,0,GO:0050714,positive regulation of protein secretion,M010100,2,0
0,1,0,1,0,0,0,-16,0,-4.2,0,0,R-HSA-556833,Metabolism of lipids,M010100,2,0
0,0,0,1,0,1,0,0,0,-2.3,0,-3.2,R-HSA-9013026,RHOB GTPase cycle,M000101,2,0
1,0,1,0,0,0,-2.8,0,-12,0,0,0,GO:0045069,regulation of viral genome replication,M101000,2,0
0,0,0,1,0,1,0,0,0,-2.6,0,-2.6,GO:0045620,negative regulation of lymphocyte differentiation,M000101,2,0
0,1,0,1,0,0,0,-5.6,0,-2.4,0,0,GO:0015849,organic acid transport,M010100,2,0
0,0,1,0,1,0,0,0,-6,0,-2.3,0,GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,M001010,2,0
0,1,0,1,0,0,0,-3.7,0,-2.4,0,0,GO:0090087,regulation of peptide transport,M010100,2,0
1,0,1,0,0,0,-3,0,-3,0,0,0,R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,M101000,2,0
1,0,1,0,0,0,-6,0,-2.6,0,0,0,hsa04380,Osteoclast differentiation,M101000,2,0
0,1,1,0,0,0,0,-2.3,-2.3,0,0,0,GO:0048511,rhythmic process,M011000,2,0
0,0,0,0,1,1,0,0,0,0,-6.9,-4.2,GO:0007160,cell-matrix adhesion,M000011,2,0
1,1,0,0,0,0,-3.6,-2.5,0,0,0,0,GO:0071353,cellular response to interleukin-4,M110000,2,0
0,0,0,0,1,1,0,0,0,0,-6.2,-3.1,hsa04814,Motor proteins,M000011,2,0
1,0,1,0,0,0,-3,0,-4.7,0,0,0,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,M101000,2,0
0,0,0,0,1,1,0,0,0,0,-11,-3.4,GO:0120039,plasma membrane bounded cell projection morphogenesis,M000011,2,0
0,1,0,1,0,0,0,-3.4,0,-2.6,0,0,GO:0098754,detoxification,M010100,2,0
0,1,0,0,0,1,0,-3.7,0,0,0,-2,GO:1905897,regulation of response to endoplasmic reticulum stress,M010001,2,0
0,0,0,0,1,1,0,0,0,0,-3.8,-7.8,GO:1902903,regulation of supramolecular fiber organization,M000011,2,0
1,1,0,0,0,0,-4.3,-5.9,0,0,0,0,GO:0042593,glucose homeostasis,M110000,2,0
1,0,1,0,0,0,-2.5,0,-4,0,0,0,GO:0050671,positive regulation of lymphocyte proliferation,M101000,2,0
0,1,1,0,0,0,0,-4.1,-2.4,0,0,0,GO:0046700,heterocycle catabolic process,M011000,2,0
1,0,1,0,0,0,-8.5,0,-26,0,0,0,M5911,HALLMARK INTERFERON ALPHA RESPONSE,M101000,2,0
0,0,1,0,1,0,0,0,-3.6,0,-5.1,0,GO:0000165,MAPK cascade,M001010,2,0
0,0,0,1,0,1,0,0,0,-2.4,0,-2.4,GO:0009913,epidermal cell differentiation,M000101,2,0
1,0,0,0,0,1,-2.2,0,0,0,0,-4.5,GO:0048008,platelet-derived growth factor receptor signaling pathway,M100001,2,0
1,0,0,0,0,1,-2.8,0,0,0,0,-2,GO:0022404,molting cycle process,M100001,2,0
1,0,1,0,0,0,-3.5,0,-4.4,0,0,0,GO:1990869,cellular response to chemokine,M101000,2,0
1,0,0,0,0,1,-2.9,0,0,0,0,-2.9,GO:0032873,negative regulation of stress-activated MAPK cascade,M100001,2,0
0,1,1,0,0,0,0,-2.1,-4.3,0,0,0,GO:0002478,antigen processing and presentation of exogenous peptide antigen,M011000,2,0
1,0,0,0,1,0,-3,0,0,0,-2.3,0,hsa04150,mTOR signaling pathway,M100010,2,0
0,0,0,0,1,1,0,0,0,0,-3.1,-2.2,GO:0001570,vasculogenesis,M000011,2,0
1,0,1,0,0,0,-3.5,0,-4.2,0,0,0,R-HSA-9711123,Cellular response to chemical stress,M101000,2,0
1,0,1,0,0,0,-4.1,0,-3.2,0,0,0,hsa04625,C-type lectin receptor signaling pathway,M101000,2,0
1,0,1,0,0,0,-2.1,0,-3.5,0,0,0,hsa04310,Wnt signaling pathway,M101000,2,0
0,0,1,0,0,1,0,0,-3.2,0,0,-3.1,GO:0010821,regulation of mitochondrion organization,M001001,2,0
0,0,1,0,0,1,0,0,-3.3,0,0,-3.3,GO:0002931,response to ischemia,M001001,2,0
0,1,0,0,1,0,0,-4.2,0,0,-4.2,0,GO:0031668,cellular response to extracellular stimulus,M010010,2,0
1,0,0,0,0,1,-2.9,0,0,0,0,-2.9,GO:0097193,intrinsic apoptotic signaling pathway,M100001,2,0
1,0,1,0,0,0,-3,0,-4.3,0,0,0,WP4961,STING pathway in Kawasaki like disease and COVID 19,M101000,2,0
0,0,0,1,0,1,0,0,0,-2.5,0,-3.4,GO:1903078,positive regulation of protein localization to plasma membrane,M000101,2,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,GO:0051653,spindle localization,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.9,0,R-HSA-437239,Recycling pathway of L1,M000010,1,0
0,0,1,0,0,0,0,0,-4.7,0,0,0,R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-4,GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",M000001,1,0
0,0,0,1,0,0,0,0,0,-2.1,0,0,GO:0014044,Schwann cell development,M000100,1,0
0,1,0,0,0,0,0,-9.4,0,0,0,0,GO:0042632,cholesterol homeostasis,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.6,0,0,GO:0060441,epithelial tube branching involved in lung morphogenesis,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0060249,anatomical structure homeostasis,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-3.1,0,GO:0030206,chondroitin sulfate biosynthetic process,M000010,1,0
0,1,0,0,0,0,0,-3.9,0,0,0,0,GO:0022600,digestive system process,M010000,1,0
0,0,1,0,0,0,0,0,-2.9,0,0,0,GO:0002673,regulation of acute inflammatory response,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-6.5,0,GO:0007420,brain development,M000010,1,0
0,0,1,0,0,0,0,0,-2.2,0,0,0,hsa05223,Non-small cell lung cancer,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0089718,amino acid import across plasma membrane,M000001,1,0
0,0,1,0,0,0,0,0,-3.4,0,0,0,GO:0032663,regulation of interleukin-2 production,M001000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,M100000,1,0
0,0,1,0,0,0,0,0,-3.1,0,0,0,GO:0045926,negative regulation of growth,M001000,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,GO:0008210,estrogen metabolic process,M010000,1,0
0,1,0,0,0,0,0,-3.1,0,0,0,0,GO:0010885,regulation of cholesterol storage,M010000,1,0
0,1,0,0,0,0,0,-6.3,0,0,0,0,WP430,Statin inhibition of cholesterol production,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-4.3,0,R-HSA-446388,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,M000010,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,M001000,1,0
0,1,0,0,0,0,0,-4.6,0,0,0,0,GO:0006635,fatty acid beta-oxidation,M010000,1,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.1,GO:0045622,regulation of T-helper cell differentiation,M000001,1,0
0,0,1,0,0,0,0,0,-3,0,0,0,GO:0015698,inorganic anion transport,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.3,GO:0070613,regulation of protein processing,M000001,1,0
1,0,0,0,0,0,-3,0,0,0,0,0,GO:1903426,regulation of reactive oxygen species biosynthetic process,M100000,1,0
1,0,0,0,0,0,-2.6,0,0,0,0,0,M100,PID SHP2 PATHWAY,M100000,1,0
0,0,1,0,0,0,0,0,-3.6,0,0,0,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,M001000,1,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,GO:0009141,nucleoside triphosphate metabolic process,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-4.1,0,GO:0008038,neuron recognition,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,GO:2000241,regulation of reproductive process,M000100,1,0
0,1,0,0,0,0,0,-2.1,0,0,0,0,hsa00380,Tryptophan metabolism,M010000,1,0
0,0,1,0,0,0,0,0,-7.1,0,0,0,hsa04612,Antigen processing and presentation,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:1901880,negative regulation of protein depolymerization,M000001,1,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,WP3996,Ethanol effects on histone modifications,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,GO:0035904,aorta development,M000010,1,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,GO:0120161,regulation of cold-induced thermogenesis,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.3,0,0,GO:0001707,mesoderm formation,M000100,1,0
1,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0032922,circadian regulation of gene expression,M100000,1,0
0,1,0,0,0,0,0,-2.6,0,0,0,0,WP5064,7 oxo C and 7 beta HC pathways,M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0010770,positive regulation of cell morphogenesis,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-3,0,GO:0014706,striated muscle tissue development,M000010,1,0
0,1,0,0,0,0,0,-4.3,0,0,0,0,GO:0006638,neutral lipid metabolic process,M010000,1,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,R-HSA-352230,Amino acid transport across the plasma membrane,M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.3,GO:0051693,actin filament capping,M000001,1,0
0,1,0,0,0,0,0,-2.8,0,0,0,0,R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision),M010000,1,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,GO:0060070,canonical Wnt signaling pathway,M000010,1,0
0,0,1,0,0,0,0,0,-4.1,0,0,0,R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,M001000,1,0
0,1,0,0,0,0,0,-4.1,0,0,0,0,GO:0019218,regulation of steroid metabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-2.5,0,0,0,GO:0000209,protein polyubiquitination,M001000,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,R-HSA-201451,Signaling by BMP,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,GO:0003208,cardiac ventricle morphogenesis,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,GO:0036258,multivesicular body assembly,M000001,1,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,GO:1901186,positive regulation of ERBB signaling pathway,M000100,1,0
0,0,1,0,0,0,0,0,-12,0,0,0,R-HSA-1236975,Antigen processing-Cross presentation,M001000,1,0
0,1,0,0,0,0,0,-2.3,0,0,0,0,GO:0046470,phosphatidylcholine metabolic process,M010000,1,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,GO:0050994,regulation of lipid catabolic process,M010000,1,0
0,0,1,0,0,0,0,0,-7.2,0,0,0,GO:0032729,positive regulation of type II interferon production,M001000,1,0
1,0,0,0,0,0,-2.7,0,0,0,0,0,M14512,BIOCARTA RACCYCD PATHWAY,M100000,1,0
0,0,0,1,0,0,0,0,0,-2.5,0,0,GO:1902751,positive regulation of cell cycle G2/M phase transition,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-2.3,0,R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,M000010,1,0
0,0,0,1,0,0,0,0,0,-2.7,0,0,R-HSA-6809371,Formation of the cornified envelope,M000100,1,0
0,0,0,0,1,0,0,0,0,0,-3.7,0,GO:0008306,associative learning,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-5.8,0,GO:0150063,visual system development,M000010,1,0
0,0,0,0,1,0,0,0,0,0,-2.1,0,GO:0050805,negative regulation of synaptic transmission,M000010,1,0
0,0,1,0,0,0,0,0,-2.1,0,0,0,GO:0031397,negative regulation of protein ubiquitination,M001000,1,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,R-HSA-453279,Mitotic G1 phase and G1/S transition,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.2,GO:0001894,tissue homeostasis,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-4,0,M5942,HALLMARK UV RESPONSE DN,M000010,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,GO:0034394,protein localization to cell surface,M000001,1,0
0,0,0,0,1,0,0,0,0,0,-2.5,0,GO:0098930,axonal transport,M000010,1,0
0,0,0,1,0,0,0,0,0,-3.2,0,0,hsa04928,"Parathyroid hormone synthesis, secretion and action",M000100,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,GO:1904018,positive regulation of vasculature development,M000001,1,0
0,0,1,0,0,0,0,0,-4.5,0,0,0,GO:0045091,regulation of single stranded viral RNA replication via double stranded DNA intermediate,M001000,1,0
0,1,0,0,0,0,0,-3.3,0,0,0,0,GO:0019377,glycolipid catabolic process,M010000,1,0
0,0,0,0,0,1,0,0,0,0,0,-2.9,GO:0000281,mitotic cytokinesis,M000001,1,0
0,0,1,0,0,0,0,0,-2,0,0,0,GO:0032480,negative regulation of type I interferon production,M001000,1,0
0,0,0,0,0,1,0,0,0,0,0,-3.3,GO:0090174,organelle membrane fusion,M000001,1,0
1,0,0,0,0,0,-4.6,0,0,0,0,0,WP5098,T cell activation SARS CoV 2,M100000,1,0
0,0,0,1,0,0,0,0,0,-4.3,0,0,GO:0051346,negative regulation of hydrolase activity,M000100,1,0
0,0,1,0,0,0,0,0,-4.2,0,0,0,GO:0140894,endolysosomal toll-like receptor signaling pathway,M001000,1,0
0,0,1,0,0,0,0,0,-6.8,0,0,0,GO:0050691,regulation of defense response to virus by host,M001000,1,0
1,0,0,0,0,0,-3.6,0,0,0,0,0,WP2374,Oncostatin M signaling pathway,M100000,1,0
1,0,0,0,0,0,-3.3,0,0,0,0,0,GO:1903409,reactive oxygen species biosynthetic process,M100000,1,0
0,1,0,0,0,0,0,-2.7,0,0,0,0,GO:0010559,regulation of glycoprotein biosynthetic process,M010000,1,0
1,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0002293,alpha-beta T cell differentiation involved in immune response,M100000,1,0
