_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,0,0,0,0,-2.5,0,0,0,0,0,C3888788,M100000,1,0,DisGeNET,35,Minimal hepatic encephalopathy,,-2.5,9.8,4.9,30293,31,300,3,1,0.57,3600|5293|6376,IL15|PIK3CD|CX3CL1,-1.6,0
0,1,0,0,0,0,0,-2.5,0,0,0,0,C4087347,M010000,1,0,DisGeNET,35,Autosomal dominant cerebellar ataxia,,-2.5,9.8,4.9,30293,31,300,3,1,0.57,1786|3708|4061,DNMT1|ITPR1|LY6E,-1.6,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,C4283978,M100000,1,0,DisGeNET,35,Primary adenocarcinoma of lower third of esophagus due to Barrett esophagus,,-2.5,9.8,4.9,30293,31,300,3,1,0.57,5743|7157|79651,PTGS2|TP53|RHBDF2,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,C1527349,M000001,1,0,DisGeNET,35,Ductal Breast Carcinoma,,-2.5,3.6,3.7,30293,196,300,7,2.3,0.87,1499|2006|2078|2735|6382|7057|10395,CTNNB1|ELN|ERG|GLI1|SDC1|THBS1|DLC1,-1.6,0
1,0,0,0,0,0,-2.5,0,0,0,0,0,C1851584,M100000,1,0,DisGeNET,35,Childhood Ependymoma,,-2.5,4.1,3.8,30293,147,300,6,2,0.81,3576|4782|5293|5970|7157|29126,CXCL8|NFIC|PIK3CD|RELA|TP53|CD274,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.5,C1519383,M000001,1,0,DisGeNET,35,Smoking Behaviors,,-2.5,3.2,3.6,30293,249,300,8,2.7,0.93,3069|4052|26052|55833|64943|83891|116931|100505385,HDLBP|LTBP1|DNM3|UBAP2|NT5DC2|SNX25|MED12L|IQCJ-SCHIP1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0018572,M010000,1,0,DisGeNET,35,"Hand, Foot and Mouth Disease",,-2.4,6.4,4.3,30293,63,300,4,1.3,0.66,3569|4938|7098|23586,IL6|OAS1|TLR3|RIGI,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0270960,M000001,1,0,DisGeNET,35,Congenital myopathy (disorder),,-2.4,6.4,4.3,30293,63,300,4,1.3,0.66,1303|1756|7169|10269,COL12A1|DMD|TPM2|ZMPSTE24,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0854924,M110000,2,0,DisGeNET,35,Papillary serous endometrial carcinoma,,-2.4,6.4,4.3,30293,63,300,4,1.3,0.66,966|5293|6772|7157,CD59|PIK3CD|STAT1|TP53,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1855340,M000001,1,0,DisGeNET,35,Bowing of the long bones,,-2.4,6.4,4.3,30293,63,300,4,1.3,0.66,1278|1836|2316|5831,COL1A2|SLC26A2|FLNA|PYCR1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C3887654,M010000,1,0,DisGeNET,35,"POLYARTERITIS NODOSA, CHILDHOOD-ONSET",,-2.4,6.4,4.3,30293,63,300,4,1.3,0.66,958|1999|3553|64167,CD40|ELF3|IL1B|ERAP2,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C0026351,M000010,1,0,DisGeNET,35,Moderate intellectual disability,,-2.4,3.2,3.6,30293,250,299,8,2.7,0.93,862|1200|1788|4784|6595|7291|8450|23732,RUNX1T1|TPP1|DNMT3A|NFIX|SMARCA2|TWIST1|CUL4B|FRRS1L,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C4317109,M000010,1,0,DisGeNET,35,Epileptic Seizures,,-2.4,3.2,3.6,30293,250,299,8,2.7,0.93,1938|5066|6281|8629|10919|51477|126393|392617,EEF2|PAM|S100A10|JRK|EHMT2|ISYNA1|HSPB6|ELFN1,-1.6,0
0,0,0,0,1,1,0,0,0,0,-2.4,-2.4,C0266449,M000011,2,0,DisGeNET,35,Congenital anomaly of brain,,-2.4,4.9,4,30293,103,299,5,1.7,0.74,738|4774|4784|29899|55616,VPS51|NFIA|NFIX|GPSM2|ASAP3,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0024433,M000001,1,0,DisGeNET,35,Macrostomia,,-2.4,4.1,3.8,30293,148,300,6,2,0.81,71|2006|7319|9652|51339|259232,ACTG1|ELN|UBE2A|SKIC3|DACT1|NALCN,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0000731,M000001,1,0,DisGeNET,35,Abdomen distended,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,72|1836|2316|3875|25802,ACTG2|SLC26A2|FLNA|KRT18|LMOD1,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0022116,M110000,2,0,DisGeNET,35,Ischemia,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,4318|5743|6347|6376|7157,MMP9|PTGS2|CCL2|CX3CL1|TP53,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0149978,M100000,1,0,DisGeNET,35,Adenocarcinoma of rectum,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,1890|4907|7157|29126|80380,TYMP|NT5E|TP53|CD274|PDCD1LG2,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0270685,M010000,1,0,DisGeNET,35,Cerebral calcification,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,103|1593|11274|25939|64135,ADAR|CYP27A1|USP18|SAMHD1|IFIH1,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1866231,M000001,1,0,DisGeNET,35,Full cheeks,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,71|1836|2006|2316|259232,ACTG1|SLC26A2|ELN|FLNA|NALCN,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C3665593,M010000,1,0,DisGeNET,35,Melanocytic nevus of skin,,-2.4,4.9,4,30293,103,300,5,1.7,0.74,3133|3965|4312|6794|54739,HLA-E|LGALS9|MMP1|STK11|XAF1,-1.6,0
0,0,1,0,1,0,0,0,-2.4,0,-2.4,0,C0403592,M001010,2,0,DisGeNET,35,Chronic rejection of renal transplant,,-2.4,6.3,4.3,30293,64,299,4,1.3,0.66,738|1027|4524|5156,VPS51|CDKN1B|MTHFR|PDGFRA,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0000772,M000001,1,0,DisGeNET,35,Multiple congenital anomalies,,-2.4,3.2,3.5,30293,251,300,8,2.7,0.93,71|72|1278|1301|1499|3730|5831|27086,ACTG1|ACTG2|COL1A2|COL11A1|CTNNB1|ANOS1|PYCR1|FOXP1,-1.6,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,C0523677,M000100,1,0,DisGeNET,35,Glycine measurement,,-2.4,9.6,4.8,30293,32,297,3,1,0.58,3818|8854|84059,KLKB1|ALDH1A2|ADGRV1,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0010276,M100000,1,0,DisGeNET,35,Craniopharyngioma,,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,3576|6347|9076|29126,CXCL8|CCL2|CLDN1|CD274,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0020452,M100000,1,0,DisGeNET,35,Hyperemia,,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,966|4318|4907|5743,CD59|MMP9|NT5E|PTGS2,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0029182,M100000,1,0,DisGeNET,35,orbit (eye disorders),,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,43|3460|4907|8878,ACHE|IFNGR2|NT5E|SQSTM1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0267026,M010000,1,0,DisGeNET,35,Actinic cheilitis,,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,1956|3135|3553|3569,EGFR|HLA-G|IL1B|IL6,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0432215,M000001,1,0,DisGeNET,35,Progressive pseudorheumatoid dysplasia,,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,71|72|1300|2735,ACTG1|ACTG2|COL10A1|GLI1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0751676,M010000,1,0,DisGeNET,35,Basal Cell Cancer,,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,1512|1520|2879|3106,CTSH|CTSS|GPX4|HLA-B,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0752124,M010000,1,0,DisGeNET,35,Spinocerebellar Ataxia Type 6 (disorder),,-2.4,6.3,4.3,30293,64,300,4,1.3,0.66,3553|4061|4615|23636,IL1B|LY6E|MYD88|NUP62,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C0175693,M000010,1,0,DisGeNET,35,Russell-Silver syndrome,,-2.4,4.9,3.9,30293,104,299,5,1.7,0.74,1028|3481|5325|23363|93986,CDKN1C|IGF2|PLAGL1|OBSL1|FOXP2,-1.6,0
1,0,0,0,0,1,-2.4,0,0,0,0,-2.4,C0152459,M100001,2,0,DisGeNET,35,Linear atrophy,,-2.4,4.1,3.8,30293,149,300,6,2,0.81,3709|4318|4780|5452|7157|24145,ITPR2|MMP9|NFE2L2|POU2F2|TP53|PANX1,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C0175702,M001000,1,0,DisGeNET,35,Williams Syndrome,,-2.4,4.9,3.9,30293,104,300,5,1.7,0.74,60|3315|4053|10611|26608,ACTB|HSPB1|LTBP2|PDLIM5|TBL2,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0205748,M010000,1,0,DisGeNET,35,Dysplastic Nevus,,-2.4,4.9,3.9,30293,104,300,5,1.7,0.74,1956|2919|3106|3553|4312,EGFR|CXCL1|HLA-B|IL1B|MMP1,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0600427,M100000,1,0,DisGeNET,35,Cocaine Dependence,,-2.4,3.6,3.6,30293,199,300,7,2.3,0.87,1815|2247|5293|6597|7297|11177|51088,DRD4|FGF2|PIK3CD|SMARCA4|TYK2|BAZ1A|KLHL5,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0019618,M100000,1,0,DisGeNET,35,Histiocytosis,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,3459|7157|29126,IFNGR1|TP53|CD274,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0037036,M010000,1,0,DisGeNET,35,Sialorrhea,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,1956|2643|3106,EGFR|GCH1|HLA-B,-1.6,0
1,1,1,0,0,0,-2.4,-2.4,-2.4,0,0,0,C0156181,M111000,3,0,DisGeNET,35,Peritoneal adhesion,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,3383|3552|3600,ICAM1|IL1A|IL15,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0349579,M100000,1,0,DisGeNET,35,Atypical Endometrial Hyperplasia,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,4318|5315|7157,MMP9|PKM|TP53,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C0546964,M001000,1,0,DisGeNET,35,Genu recurvatum,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,47|1311|23431,ACLY|COMP|AP4E1,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C1332166,M100000,1,0,DisGeNET,35,Adenocarcinoma of the gastroesophageal junction,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,5743|7157|29126,PTGS2|TP53|CD274,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1332199,M000001,1,0,DisGeNET,35,Adult Desmoplastic Small Round Cell Tumor,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,2078|2308|3480,ERG|FOXO1|IGF1R,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1332966,M000001,1,0,DisGeNET,35,Childhood Desmoplastic Small Round Cell Tumor,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,2078|2308|3480,ERG|FOXO1|IGF1R,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1837482,M000001,1,0,DisGeNET,35,Thoracic hypoplasia,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,1301|1836|4148,COL11A1|SLC26A2|MATN3,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1865572,M000001,1,0,DisGeNET,35,Proximal placement of thumb,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,1499|1836|2316,CTNNB1|SLC26A2|FLNA,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C2931133,M100000,1,0,DisGeNET,35,Pediatric Crohn's disease,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,3576|4982|65264,CXCL8|TNFRSF11B|UBE2Z,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C3146252,M100000,1,0,DisGeNET,35,Stage II Colorectal Cancer AJCC v7,,-2.4,9.5,4.8,30293,32,300,3,1,0.57,7157|7424|8605,TP53|VEGFC|PLA2G4C,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C1853246,M000010,1,0,DisGeNET,35,Eversion of lower lip,,-2.4,4.8,3.9,30293,105,299,5,1.7,0.74,2969|4784|6595|23363|57728,GTF2I|NFIX|SMARCA2|OBSL1|WDR19,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C0036857,M000001,1,0,DisGeNET,35,Severe intellectual disability,,-2.4,2.6,3.3,30293,429,300,11,3.7,1.1,1499|1756|3340|3480|5831|7319|10466|27086|84188|128637|259232,CTNNB1|DMD|NDST1|IGF1R|PYCR1|UBE2A|COG5|FOXP1|FAR1|TBC1D20|NALCN,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C0376705,M000010,1,0,DisGeNET,35,Viral Load result,,-2.4,6.2,4.2,30293,65,299,4,1.3,0.66,1387|5087|8574|55819,CREBBP|PBX1|AKR7A2|RNF130,-1.6,0
1,0,0,0,1,0,-2.4,0,0,0,-2.4,0,C1333762,M100010,2,0,DisGeNET,35,Gastric Cardia Adenocarcinoma,,-2.4,6.2,4.2,30293,65,299,4,1.3,0.66,4524|4968|7869|8629,MTHFR|OGG1|SEMA3B|JRK,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C1336735,M000010,1,0,DisGeNET,35,Treatment related acute myeloid leukaemia,,-2.4,6.2,4.2,30293,65,299,4,1.3,0.66,862|1387|1788|5156,RUNX1T1|CREBBP|DNMT3A|PDGFRA,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C1862095,M000010,1,0,DisGeNET,35,Bilateral single transverse palmar creases,,-2.4,6.2,4.2,30293,65,299,4,1.3,0.66,6601|7291|8200|23522,SMARCC2|TWIST1|GDF5|KAT6B,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0023827,M010000,1,0,DisGeNET,35,liposarcoma,,-2.4,3.5,3.6,30293,200,300,7,2.3,0.87,1956|3569|4217|5371|5806|10561|23158,EGFR|IL6|MAP3K5|PML|PTX3|IFI44|TBC1D9,-1.6,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,C0684276,M000100,1,0,DisGeNET,35,Hypsarrhythmia,,-2.4,4,3.7,30293,152,297,6,2,0.82,2257|2560|2645|8120|9326|56947,FGF12|GABRB1|GCK|AP3B2|ZNHIT3|MFF,-1.6,0
1,0,1,0,0,0,-2.4,0,-2.4,0,0,0,C0000744,M101000,2,0,DisGeNET,35,Abetalipoproteinemia,,-2.4,6.2,4.2,30293,65,300,4,1.3,0.66,4982|6347|8809|10148,TNFRSF11B|CCL2|IL18R1|EBI3,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C1328840,M100000,1,0,DisGeNET,35,Autoimmune Lymphoproliferative Syndrome,,-2.4,6.2,4.2,30293,65,300,4,1.3,0.66,355|5293|6890|7128,FAS|PIK3CD|TAP1|TNFAIP3,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C1837108,M001000,1,0,DisGeNET,35,Decreased muscle mass,,-2.4,6.2,4.2,30293,65,300,4,1.3,0.66,2673|6678|22931|23431,GFPT1|SPARC|RAB18|AP4E1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0023479,M010000,1,0,DisGeNET,35,Acute myelomonocytic leukemia,,-2.4,4.8,3.9,30293,105,300,5,1.7,0.74,196|1435|5359|7037|219285,AHR|CSF1|PLSCR1|TFRC|SAMD9L,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1142533,M000001,1,0,DisGeNET,35,Smooth philtrum,,-2.4,4.8,3.9,30293,105,300,5,1.7,0.74,1499|2316|3480|8546|259232,CTNNB1|FLNA|IGF1R|AP3B1|NALCN,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0004509,M010000,1,0,DisGeNET,35,Azoospermia,,-2.4,3.2,3.5,30293,254,300,8,2.7,0.93,961|1786|6794|7037|7097|7098|11096|23158,CD47|DNMT1|STK11|TFRC|TLR2|TLR3|ADAMTS5|TBC1D9,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0206650,M110000,2,0,DisGeNET,35,Fibroadenoma,,-2.4,4,3.7,30293,151,300,6,2,0.81,1616|4318|4791|6347|7157|8061,DAXX|MMP9|NFKB2|CCL2|TP53|FOSL1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0752347,M010000,1,0,DisGeNET,35,Lewy Body Disease,,-2.4,3.2,3.5,30293,255,300,8,2.7,0.93,1116|1786|1999|3569|5696|6648|7412|23636,CHI3L1|DNMT1|ELF3|IL6|PSMB8|SOD2|VCAM1|NUP62,-1.6,0
0,0,0,1,0,0,0,0,0,-2.4,0,0,C0021670,M000100,1,0,DisGeNET,35,insulinoma,,-2.4,3.2,3.5,30293,258,297,8,2.7,0.94,685|896|983|2645|2896|3484|4005|5799,BTC|CCND3|CDK1|GCK|GRN|IGFBP1|LMO2|PTPRN2,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0037268,M010000,1,0,DisGeNET,35,Skin Abnormalities,,-2.4,4.8,3.9,30293,106,300,5,1.7,0.74,1513|4047|6648|8626|54809,CTSK|LSS|SOD2|TP63|SAMD9,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0040997,M110000,2,0,DisGeNET,35,Trigeminal Neuralgia,,-2.4,4.8,3.9,30293,106,300,5,1.7,0.74,2247|4318|7157|24145|29126,FGF2|MMP9|TP53|PANX1|CD274,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C1848736,M001000,1,0,DisGeNET,35,Distal amyotrophy,,-2.4,4.8,3.9,30293,106,300,5,1.7,0.74,3315|8898|29967|55154|55210,HSPB1|MTMR2|LRP12|MSTO1|ATAD3A,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C1956257,M001000,1,0,DisGeNET,35,Pulmonary Stenosis,,-2.4,4.8,3.9,30293,106,300,5,1.7,0.74,3490|4053|5373|5832|26608,IGFBP7|LTBP2|PMM2|ALDH18A1|TBL2,-1.6,0
0,0,1,0,1,0,0,0,-2.4,0,-2.4,0,C1837084,M001010,2,0,DisGeNET,35,Short metacarpal,,-2.4,6.1,4.2,30293,66,299,4,1.3,0.66,5139|5745|6595|8200,PDE3A|PTH1R|SMARCA2|GDF5,-1.6,0
0,1,0,0,1,0,0,-2.4,0,0,-2.4,0,C3463897,M010010,2,0,DisGeNET,35,"HYDATIDIFORM MOLE, RECURRENT, 1",,-2.4,6.1,4.2,30293,66,299,4,1.3,0.66,1028|3481|5325|9901,CDKN1C|IGF2|PLAGL1|SRGAP3,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0036323,M100000,1,0,DisGeNET,35,Schistosomiasis,,-2.4,4,3.7,30293,152,300,6,2,0.81,43|4318|6354|7157|8784|64319,ACHE|MMP9|CCL7|TP53|TNFRSF18|FBRS,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,-2.4,C1855285,M000001,1,0,DisGeNET,35,Protruding ear,,-2.4,4,3.7,30293,152,300,6,2,0.81,2006|2316|5831|7169|51114|259232,ELN|FLNA|PYCR1|TPM2|ZDHHC9|NALCN,-1.6,0
0,0,0,0,1,0,0,0,0,0,-2.4,0,C0341869,M000010,1,0,DisGeNET,35,"Subfertility, Female",,-2.4,9.2,4.7,30293,33,299,3,1,0.58,4524|6608|7026,MTHFR|SMO|NR2F2,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0005944,M010000,1,0,DisGeNET,35,Metabolic Bone Disorder,,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,567|1593|3569|7357,B2M|CYP27A1|IL6|UGCG,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0152268,M010000,1,0,DisGeNET,35,Nodular Sclerosis Classical Hodgkin Lymphoma,,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,1513|1999|3627|23586,CTSK|ELF3|CXCL10|RIGI,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0205944,M100000,1,0,DisGeNET,35,"Sarcoma, Epithelioid",,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,355|4907|6597|7157,FAS|NT5E|SMARCA4|TP53,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0206692,M100000,1,0,DisGeNET,35,"Carcinoma, Lobular",,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,4318|5743|29126|163732,MMP9|PTGS2|CD274|CITED4,-1.6,0
0,1,1,0,0,1,0,-2.4,-2.4,0,0,-2.4,C0221271,M011001,3,0,DisGeNET,35,Elastosis perforans serpiginosa,,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,3569|3708|4061|5321,IL6|ITPR1|LY6E|PLA2G4A,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C1853118,M010000,1,0,DisGeNET,35,Severe congenital neutropenia,,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,3553|5880|6776|10135,IL1B|RAC2|STAT5A|NAMPT,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C1859308,M100000,1,0,DisGeNET,35,PREMATURE CENTROMERE DIVISION,,-2.4,6.1,4.2,30293,66,300,4,1.3,0.66,3383|3576|5970|7157,ICAM1|CXCL8|RELA|TP53,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0010043,M110000,2,0,DisGeNET,35,Corneal Ulcer,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,3552|4318|5743,IL1A|MMP9|PTGS2,-1.6,0
0,0,1,0,0,0,0,0,-2.4,0,0,0,C0020580,M001000,1,0,DisGeNET,35,Hypesthesia,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,5238|55154|57410,PGM3|MSTO1|SCYL1,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0032273,M100000,1,0,DisGeNET,35,Pneumoconiosis,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,5743|9466|148022,PTGS2|IL27RA|TICAM1,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0036685,M010000,1,0,DisGeNET,35,"Septicaemia due to gram-negative organism, unspecified",,-2.4,9.2,4.7,30293,33,300,3,1,0.57,837|3553|7097,CASP4|IL1B|TLR2,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0040188,M100000,1,0,DisGeNET,35,Tic disorder,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,1815|8878|25953,DRD4|SQSTM1|PNKD,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0041316,M010000,1,0,DisGeNET,35,Lymph Node Tuberculosis,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,3431|3553|10673,SP110|IL1B|TNFSF13B,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0151942,M100000,1,0,DisGeNET,35,Arterial thrombosis,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,355|7157|10019,FAS|TP53|SH2B3,-1.6,0
1,0,0,0,0,1,-2.4,0,0,0,0,-2.4,C0279545,M100001,2,0,DisGeNET,35,Adult Epithelioid Sarcoma,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,355|4907|7157,FAS|NT5E|TP53,-1.6,0
1,0,0,0,0,1,-2.4,0,0,0,0,-2.4,C0279989,M100001,2,0,DisGeNET,35,Childhood Epithelioid Sarcoma,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,355|4907|7157,FAS|NT5E|TP53,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0349534,M100000,1,0,DisGeNET,35,Carcinoma of anal margin,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,5293|7157|29126,PIK3CD|TP53|CD274,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C0392163,M010000,1,0,DisGeNET,35,Corneal erosion,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,3106|4312|8626,HLA-B|MMP1|TP63,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C0398689,M110000,2,0,DisGeNET,35,"Hyper-IgM Immunodeficiency Syndrome, Type 1",,-2.4,9.2,4.7,30293,33,300,3,1,0.57,5293|8809|10148,PIK3CD|IL18R1|EBI3,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C0677948,M100000,1,0,DisGeNET,35,Stage II Colorectal Cancer,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,7157|7424|8605,TP53|VEGFC|PLA2G4C,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C1707291,M100000,1,0,DisGeNET,35,NUT midline carcinoma,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,5293|6597|29126,PIK3CD|SMARCA4|CD274,-1.6,0
0,1,0,0,0,0,0,-2.4,0,0,0,0,C2350344,M010000,1,0,DisGeNET,35,Chronic Lung Injury,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,196|1999|3569,AHR|ELF3|IL6,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C2748208,M100000,1,0,DisGeNET,35,Executive dysfunction,,-2.4,9.2,4.7,30293,33,300,3,1,0.57,1815|3383|3576,DRD4|ICAM1|CXCL8,-1.6,0
1,1,0,0,0,0,-2.4,-2.4,0,0,0,0,C3714753,M110000,2,0,DisGeNET,35,"RETINOSCHISIS 1, X-LINKED, JUVENILE",,-2.4,9.2,4.7,30293,33,300,3,1,0.57,7157|8878|29126,TP53|SQSTM1|CD274,-1.6,0
1,0,0,0,0,0,-2.4,0,0,0,0,0,C4551552,M100000,1,0,DisGeNET,35,"Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 1",,-2.4,9.2,4.7,30293,33,300,3,1,0.57,3552|4318|6464,IL1A|MMP9|SHC1,-1.6,0
