_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,0,0,1,0,0,-2,0,0,0,0,-2.3,0,0,GO:0046683,response to organophosphorus,M10000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.2,0,0,-5.1,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",M00001001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.6,-2.5,GO:0050714,positive regulation of protein secretion,M00000011,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-3.5,0,hsa03320,PPAR signaling pathway,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.5,0,GO:1901568,fatty acid derivative metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-3.5,0,0,GO:0002429,immune response-activating cell surface receptor signaling pathway,M00001100,2,0
1,0,1,0,0,0,0,0,-2.6,0,-2.1,0,0,0,0,0,GO:0010594,regulation of endothelial cell migration,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.4,-2.2,0,0,GO:2001235,positive regulation of apoptotic signaling pathway,M00001100,2,0
0,0,1,0,0,0,1,0,0,0,-2.6,0,0,0,-2.1,0,GO:0031346,positive regulation of cell projection organization,M00100010,2,0
0,0,1,0,0,1,0,0,0,0,-3.3,0,0,-2.2,0,0,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-4.5,0,0,GO:0050792,regulation of viral process,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.4,0,0,WP3945,TYROBP causal network in microglia,M00001100,2,0
1,0,0,0,0,0,0,1,-2.6,0,0,0,0,0,0,-3.3,GO:0072522,purine-containing compound biosynthetic process,M10000001,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.8,0,GO:0006665,sphingolipid metabolic process,M01000010,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-4.9,hsa00510,N-Glycan biosynthesis,M00000011,2,0
1,1,0,0,0,0,0,0,-2,-4.7,0,0,0,0,0,0,GO:0042552,myelination,M11000000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-8.5,0,R-HSA-8957322,Metabolism of steroids,M00000110,2,0
1,0,0,1,0,0,0,0,-3.4,0,0,-2.6,0,0,0,0,GO:0034599,cellular response to oxidative stress,M10010000,2,0
1,0,0,1,0,0,0,0,-2.7,0,0,-3.5,0,0,0,0,GO:0062197,cellular response to chemical stress,M10010000,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.3,0,0,0,M2404,BIOCARTA PPARA PATHWAY,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.4,0,0,0,R-HSA-9824443,Parasitic Infection Pathways,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-2.6,0,0,GO:0071622,regulation of granulocyte chemotaxis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.3,-4.4,0,0,GO:0002697,regulation of immune effector process,M00001100,2,0
1,0,0,1,0,0,0,0,-2.8,0,0,-2.7,0,0,0,0,GO:0051348,negative regulation of transferase activity,M10010000,2,0
0,0,1,0,0,0,0,1,0,0,-2,0,0,0,0,-2.5,GO:0016567,protein ubiquitination,M00100001,2,0
1,1,0,0,0,0,0,0,-3.2,-4.6,0,0,0,0,0,0,R-HSA-9840310,Glycosphingolipid catabolism,M11000000,2,0
1,0,0,0,0,0,1,0,-4.8,0,0,0,0,0,-2.4,0,GO:0019395,fatty acid oxidation,M10000010,2,0
1,0,0,0,1,0,0,0,-6.3,0,0,0,-2.6,0,0,0,GO:0043549,regulation of kinase activity,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-4.1,0,0,M5883,NABA SECRETED FACTORS,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.3,-2.1,0,0,GO:0032496,response to lipopolysaccharide,M00001100,2,0
1,1,0,0,0,0,0,0,-2.5,-2.6,0,0,0,0,0,0,R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",M11000000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-6.9,-14,R-HSA-446203,Asparagine N-linked glycosylation,M00000011,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-4.4,0,-3.9,0,hsa04936,Alcoholic liver disease,M00001010,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,-2.6,M5910,HALLMARK PROTEIN SECRETION,M00000011,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.3,-2.8,GO:1904951,positive regulation of establishment of protein localization,M00000011,2,0
1,0,0,0,1,0,0,0,-6.2,0,0,0,-2.1,0,0,0,GO:0051338,regulation of transferase activity,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-5.2,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.5,0,0,0,0,-3.9,0,GO:0046890,regulation of lipid biosynthetic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-2.9,0,0,WP5285,Immune infiltration in pancreatic cancer,M00001100,2,0
1,0,1,0,0,0,0,0,-3.2,0,-2,0,0,0,0,0,GO:0045787,positive regulation of cell cycle,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-5.9,0,0,GO:0002687,positive regulation of leukocyte migration,M00001100,2,0
1,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,-2.1,GO:0043604,amide biosynthetic process,M10000001,2,0
0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-4.7,0,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),M00100010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-4.4,0,-2.2,0,R-HSA-975871,MyD88 cascade initiated on plasma membrane,M00001010,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-7.5,0,GO:0034976,response to endoplasmic reticulum stress,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-2.1,0,0,GO:0050670,regulation of lymphocyte proliferation,M00001100,2,0
1,0,1,0,0,0,0,0,-2.7,0,-4,0,0,0,0,0,GO:1902115,regulation of organelle assembly,M10100000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-7.3,-7.5,GO:1901137,carbohydrate derivative biosynthetic process,M00000011,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.3,0,0,0,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.7,-3.5,0,0,R-HSA-5619115,Disorders of transmembrane transporters,M00001100,2,0
1,1,0,0,0,0,0,0,-2.7,-2.9,0,0,0,0,0,0,GO:0035023,regulation of Rho protein signal transduction,M11000000,2,0
1,0,0,0,0,0,1,0,-5,0,0,0,0,0,-4.6,0,M5892,HALLMARK CHOLESTEROL HOMEOSTASIS,M10000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.9,0,0,-4.4,R-HSA-9694516,SARS-CoV-2 Infection,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.5,-2.5,0,0,GO:0071356,cellular response to tumor necrosis factor,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.6,0,0,GO:2000404,regulation of T cell migration,M00010100,2,0
0,1,0,0,0,0,1,0,0,-5.2,0,0,0,0,-2.7,0,GO:0055082,intracellular chemical homeostasis,M01000010,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-7.5,0,0,0,R-HSA-5683057,MAPK family signaling cascades,M10001000,2,0
1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-3,0,0,GO:0009612,response to mechanical stimulus,M10000100,2,0
1,1,0,0,0,0,0,0,-9.2,-4.6,0,0,0,0,0,0,GO:0044282,small molecule catabolic process,M11000000,2,0
0,0,1,0,0,1,0,0,0,0,-3.3,0,0,-2.2,0,0,R-HSA-380259,Loss of Nlp from mitotic centrosomes,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.9,-2,0,0,GO:0070098,chemokine-mediated signaling pathway,M00001100,2,0
1,0,0,0,0,0,1,0,-3.5,0,0,0,0,0,-3.5,0,GO:0030258,lipid modification,M10000010,2,0
1,0,0,0,0,0,0,1,-4.7,0,0,0,0,0,0,-2.2,GO:0007411,axon guidance,M10000001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-8,-7.9,hsa04141,Protein processing in endoplasmic reticulum,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-3.6,0,0,GO:0007254,JNK cascade,M00010100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-5.8,0,-2.5,0,GO:0010498,proteasomal protein catabolic process,M00001010,2,0
0,1,0,0,0,1,0,0,0,-4.3,0,0,0,-2.5,0,0,WP702,Metapathway biotransformation Phase I and II,M01000100,2,0
1,0,0,0,1,0,0,0,-2.7,0,0,0,-2.3,0,0,0,WP5144,NRP1 triggered signaling pathways in pancreatic cancer,M10001000,2,0
0,0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.6,GO:0006351,DNA-templated transcription,M00100001,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-3,0,WP4963,p53 transcriptional gene network,M00001010,2,0
0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.2,0,0,GO:0035725,sodium ion transmembrane transport,M01000100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.1,0,0,-3.5,GO:0051603,proteolysis involved in protein catabolic process,M00001001,2,0
1,0,1,0,0,0,0,0,-3,0,-2.8,0,0,0,0,0,GO:0035296,regulation of tube diameter,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-16,-2.2,0,0,WP5115,Network map of SARS CoV 2 signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.9,-2.8,0,0,GO:0042110,T cell activation,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-3.3,R-HSA-6807878,COPI-mediated anterograde transport,M00000011,2,0
0,0,1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.6,0,GO:1902893,regulation of miRNA transcription,M00100010,2,0
1,1,0,0,0,0,0,0,-8.7,-2.9,0,0,0,0,0,0,GO:0016054,organic acid catabolic process,M11000000,2,0
1,1,0,0,0,0,0,0,-2.6,-4.8,0,0,0,0,0,0,R-HSA-1660662,Glycosphingolipid metabolism,M11000000,2,0
1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.2,0,0,GO:0014074,response to purine-containing compound,M10000100,2,0
0,1,0,0,0,1,0,0,0,-3.6,0,0,0,-2.8,0,0,GO:1903035,negative regulation of response to wounding,M01000100,2,0
1,0,1,0,0,0,0,0,-3,0,-2.8,0,0,0,0,0,GO:0097746,blood vessel diameter maintenance,M10100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.8,-3,0,0,GO:0045619,regulation of lymphocyte differentiation,M00001100,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2.1,0,GO:0051961,negative regulation of nervous system development,M00000110,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-4.7,WP5153,N glycan biosynthesis,M00000011,2,0
1,0,0,0,0,0,0,1,-2.2,0,0,0,0,0,0,-2.9,GO:0046390,ribose phosphate biosynthetic process,M10000001,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.5,0,0,0,GO:0002252,immune effector process,M10001000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-3.5,GO:0035459,vesicle cargo loading,M00000011,2,0
1,1,0,0,0,0,0,0,-2.2,-3.3,0,0,0,0,0,0,GO:0030301,cholesterol transport,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6,-2,0,0,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-2.2,0,0,GO:2000401,regulation of lymphocyte migration,M00010100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-3.4,GO:0009225,nucleotide-sugar metabolic process,M00000011,2,0
0,0,1,0,0,1,0,0,0,0,-2.6,0,0,-2.8,0,0,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,M00100100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.7,-11,0,0,0,R-HSA-3858494,Beta-catenin independent WNT signaling,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-4.1,0,0,0,R-HSA-69278,"Cell Cycle, Mitotic",M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-13,-2.4,0,0,M5950,HALLMARK ALLOGRAFT REJECTION,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-2.6,0,0,GO:0042129,regulation of T cell proliferation,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-3.7,GO:0051259,protein complex oligomerization,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-2.2,0,GO:0050801,monoatomic ion homeostasis,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-2,0,-3.3,0,0,GO:0071677,positive regulation of mononuclear cell migration,M00010100,2,0
1,0,0,0,0,0,0,1,-3.4,0,0,0,0,0,0,-4.7,GO:0048589,developmental growth,M10000001,2,0
1,0,1,0,0,0,0,0,-2.4,0,-2.8,0,0,0,0,0,GO:0010564,regulation of cell cycle process,M10100000,2,0
1,0,1,0,0,0,0,0,-3.1,0,-2.6,0,0,0,0,0,R-HSA-3928664,Ephrin signaling,M10100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.4,0,0,-2.5,GO:0019941,modification-dependent protein catabolic process,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.2,0,-2.3,0,0,GO:0000165,MAPK cascade,M00010100,2,0
0,0,1,0,0,0,1,0,0,0,-2.6,0,0,0,-2.2,0,GO:0010506,regulation of autophagy,M00100010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.8,-2.6,0,0,WP5124,Alzheimer 39 s disease,M00001100,2,0
1,0,0,1,0,0,0,0,-2.3,0,0,-4.6,0,0,0,0,GO:0010563,negative regulation of phosphorus metabolic process,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-3,0,0,GO:0045069,regulation of viral genome replication,M00001100,2,0
1,0,0,0,0,0,1,0,-2.4,0,0,0,0,0,-3.8,0,R-HSA-8980692,RHOA GTPase cycle,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-3.2,0,0,GO:0002696,positive regulation of leukocyte activation,M00001100,2,0
0,1,0,0,1,0,0,0,0,-2.8,0,0,-4.5,0,0,0,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M01001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-9.4,0,0,-3.3,R-HSA-162906,HIV Infection,M00001001,2,0
1,0,1,0,0,0,0,0,-2.7,0,-3.3,0,0,0,0,0,GO:1903047,mitotic cell cycle process,M10100000,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.7,0,0,0,GO:2000142,regulation of DNA-templated transcription initiation,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.7,-4.8,0,0,hsa04061,Viral protein interaction with cytokine and cytokine receptor,M00001100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-7.5,0,-2,0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,M00001010,2,0
0,0,1,0,0,0,0,1,0,0,-4.5,0,0,0,0,-2.1,GO:0051656,establishment of organelle localization,M00100001,2,0
1,1,0,0,0,0,0,0,-2.2,-2.3,0,0,0,0,0,0,hsa04918,Thyroid hormone synthesis,M11000000,2,0
1,0,0,0,0,0,0,1,-2.7,0,0,0,0,0,0,-2.7,GO:0006164,purine nucleotide biosynthetic process,M10000001,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.7,0,GO:0002793,positive regulation of peptide secretion,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.7,-4.2,0,0,WP5095,Overview of proinflammatory and profibrotic mediators,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.8,-5.4,GO:0070085,glycosylation,M00000011,2,0
0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.7,0,0,0,GO:0002286,T cell activation involved in immune response,M01001000,2,0
1,1,0,0,0,0,0,0,-3,-6.5,0,0,0,0,0,0,M5907,HALLMARK ESTROGEN RESPONSE LATE,M11000000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.1,0,0,0,GO:0090109,regulation of cell-substrate junction assembly,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.3,-2.5,0,0,GO:1903708,positive regulation of hemopoiesis,M00001100,2,0
1,0,0,0,0,0,1,0,-4.7,0,0,0,0,0,-2.2,0,GO:0010977,negative regulation of neuron projection development,M10000010,2,0
1,0,0,0,0,0,1,0,-3.1,0,0,0,0,0,-4.6,0,GO:0032869,cellular response to insulin stimulus,M10000010,2,0
0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-2.6,0,0,R-HSA-9748784,Drug ADME,M01000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-3.4,0,0,GO:0050870,positive regulation of T cell activation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.3,-2.6,0,0,GO:0002699,positive regulation of immune effector process,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8,0,0,-4.5,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,M00001001,2,0
1,0,0,0,0,0,1,0,-5,0,0,0,0,0,-2.9,0,M5949,HALLMARK PEROXISOME,M10000010,2,0
0,1,0,0,0,0,1,0,0,-8.5,0,0,0,0,-3.7,0,GO:0010876,lipid localization,M01000010,2,0
0,0,1,0,0,1,0,0,0,0,-3.2,0,0,-2.2,0,0,R-HSA-8854518,AURKA Activation by TPX2,M00100100,2,0
0,0,1,0,0,1,0,0,0,0,-3.1,0,0,-2.3,0,0,R-HSA-68877,Mitotic Prometaphase,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.1,0,0,-2.4,GO:0002704,negative regulation of leukocyte mediated immunity,M00001001,2,0
1,1,0,0,0,0,0,0,-2.6,-2.1,0,0,0,0,0,0,GO:0030833,regulation of actin filament polymerization,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.9,-3.9,0,0,GO:0034612,response to tumor necrosis factor,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.8,-2.8,0,0,hsa05323,Rheumatoid arthritis,M00001100,2,0
1,0,0,0,1,0,0,0,-2,0,0,0,-9.1,0,0,0,WP4217,Ebola virus infection in host,M10001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.5,GO:0032963,collagen metabolic process,M00001001,2,0
0,0,0,1,0,0,1,0,0,0,0,-2,0,0,-2.7,0,R-HSA-9013026,RHOB GTPase cycle,M00010010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.9,-3.9,0,0,hsa05170,Human immunodeficiency virus 1 infection,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.7,0,-12,0,0,0,R-HSA-5687128,MAPK6/MAPK4 signaling,M00101000,2,0
0,1,0,0,0,0,1,0,0,-5.5,0,0,0,0,-2.9,0,GO:0042445,hormone metabolic process,M01000010,2,0
0,1,0,0,0,1,0,0,0,-2.4,0,0,0,-4.5,0,0,GO:0098609,cell-cell adhesion,M01000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6,-2.4,0,0,GO:0045582,positive regulation of T cell differentiation,M00001100,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-3.9,0,0,0,hsa04151,PI3K-Akt signaling pathway,M10001000,2,0
1,1,0,0,0,0,0,0,-8.7,-2.9,0,0,0,0,0,0,GO:0046395,carboxylic acid catabolic process,M11000000,2,0
1,0,0,0,1,0,0,0,-2.6,0,0,0,-2.7,0,0,0,GO:0043405,regulation of MAP kinase activity,M10001000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.3,R-HSA-75105,Fatty acyl-CoA biosynthesis,M00000011,2,0
1,0,0,0,0,0,1,0,-2.5,0,0,0,0,0,-2.2,0,GO:0006638,neutral lipid metabolic process,M10000010,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.4,0,GO:0046883,regulation of hormone secretion,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.3,0,0,GO:1905330,regulation of morphogenesis of an epithelium,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-4.7,0,0,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.9,0,0,M159,PID AMB2 NEUTROPHILS PATHWAY,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.1,0,0,-2.3,GO:1902106,negative regulation of leukocyte differentiation,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.8,-2.7,0,0,GO:0002218,activation of innate immune response,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-3.3,0,0,0,0,GO:0048568,embryonic organ development,M00110000,2,0
1,0,0,0,0,0,1,0,-2.6,0,0,0,0,0,-3,0,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,M10000010,2,0
1,0,0,1,0,0,0,0,-2.5,0,0,-5.6,0,0,0,0,GO:0001933,negative regulation of protein phosphorylation,M10010000,2,0
1,0,1,0,0,0,0,0,-3.3,0,-2.5,0,0,0,0,0,hsa04916,Melanogenesis,M10100000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.7,0,0,-2.2,GO:0002724,regulation of T cell cytokine production,M00001001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-7.4,R-HSA-199977,ER to Golgi Anterograde Transport,M00000011,2,0
0,1,0,0,0,0,0,1,0,-2.6,0,0,0,0,0,-3,GO:0072001,renal system development,M01000001,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-3,0,0,0,M63,PID AVB3 OPN PATHWAY,M10001000,2,0
1,1,0,0,0,0,0,0,-2,-4.6,0,0,0,0,0,0,GO:0008366,axon ensheathment,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.5,GO:0008154,actin polymerization or depolymerization,M00001001,2,0
1,1,0,0,0,0,0,0,-3.6,-3.9,0,0,0,0,0,0,GO:0034284,response to monosaccharide,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.6,0,0,0,GO:1902806,regulation of cell cycle G1/S phase transition,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.4,0,0,hsa00590,Arachidonic acid metabolism,M00001100,2,0
1,0,1,0,0,0,0,0,-2.6,0,-2.9,0,0,0,0,0,GO:0060271,cilium assembly,M10100000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-2,0,0,0,GO:2001056,positive regulation of cysteine-type endopeptidase activity,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.8,0,0,0,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",M00011000,2,0
0,1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-3.7,0,WP3942,PPAR signaling pathway,M01000010,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.1,0,GO:0031960,response to corticosteroid,M00000110,2,0
1,0,0,1,0,0,0,0,-4.8,0,0,-2.3,0,0,0,0,GO:0048771,tissue remodeling,M10010000,2,0
1,0,0,0,1,0,0,0,-2.4,0,0,0,-2.7,0,0,0,hsa04510,Focal adhesion,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-24,-2.4,0,0,M5913,HALLMARK INTERFERON GAMMA RESPONSE,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.4,-2.7,0,0,0,0,GO:1901888,regulation of cell junction assembly,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.5,-5.8,M5922,HALLMARK UNFOLDED PROTEIN RESPONSE,M00000011,2,0
1,0,0,0,0,0,0,1,-2.3,0,0,0,0,0,0,-3.2,hsa05230,Central carbon metabolism in cancer,M10000001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.3,-2.5,0,0,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M00001100,2,0
1,1,0,0,0,0,0,0,-2.8,-3,0,0,0,0,0,0,GO:0019915,lipid storage,M11000000,2,0
0,0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.9,GO:0090287,regulation of cellular response to growth factor stimulus,M00100001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-9.5,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,M00000011,2,0
1,0,0,0,1,0,0,0,-3.3,0,0,0,-2.5,0,0,0,GO:0051347,positive regulation of transferase activity,M10001000,2,0
1,1,0,0,0,0,0,0,-2.8,-3.9,0,0,0,0,0,0,hsa04610,Complement and coagulation cascades,M11000000,2,0
1,0,1,0,0,0,0,0,-2,0,-4.5,0,0,0,0,0,WP4565,Neural crest cell migration in cancer,M10100000,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.3,0,GO:0016266,O-glycan processing,M01000010,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-4,GO:0009101,glycoprotein biosynthetic process,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.3,0,0,GO:0032757,positive regulation of interleukin-8 production,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-3.2,-2.1,0,0,0,0,GO:0045664,regulation of neuron differentiation,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.5,0,0,-2.6,GO:0006511,ubiquitin-dependent protein catabolic process,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.9,0,0,GO:0002691,regulation of cellular extravasation,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.5,0,-4.3,0,0,0,R-HSA-1640170,Cell Cycle,M00101000,2,0
0,0,1,0,1,0,0,0,0,0,-2,0,-3.5,0,0,0,M5915,HALLMARK APICAL JUNCTION,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-9.6,0,0,0,hsa04621,NOD-like receptor signaling pathway,M00011000,2,0
1,0,0,0,0,0,1,0,-2,0,0,0,0,0,-2.3,0,hsa00071,Fatty acid degradation,M10000010,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.6,0,GO:0008333,endosome to lysosome transport,M00000110,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.6,-3.7,GO:0061024,membrane organization,M00000011,2,0
